Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
225000,2800,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,124.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
169000,6850,APARTMENT,APARTMENT,AS_NEW,2,75.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Paliseul,Luxembourg
149000,8800,HOUSE,HOUSE,TO_BE_DONE_UP,2,89.0,0,1.0,0.0,55.0,3.0,0.0,0.0,Roeselare,Other
390000,4360,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,1.0,234.0,3.0,0.0,0.0,Oreye,Liège
299000,9032,APARTMENT,APARTMENT,GOOD,2,84.0,0,0.0,1.0,0.0,2.0,0.0,1.0,Gent,East Flanders
174900,2100,APARTMENT,APARTMENT,AS_NEW,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
139000,9600,HOUSE,HOUSE,GOOD,2,105.0,0,0.0,0.0,380.0,3.0,0.0,0.0,Renaix,East Flanders
495000,1050,APARTMENT,APARTMENT,GOOD,2,126.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
289000,4000,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,0.0,52.0,3.0,0.0,0.0,Liège,Liège
135000,2060,APARTMENT,FLAT_STUDIO,GOOD,1,24.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
299000,2275,APARTMENT,APARTMENT,AS_NEW,3,115.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lille,Antwerp
725000,1150,APARTMENT,APARTMENT,TO_BE_DONE_UP,4,202.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
95000,6470,HOUSE,HOUSE,TO_RENOVATE,2,51.0,0,1.0,0.0,240.0,4.0,0.0,0.0,Sivry-Rance,Hainaut
260000,5300,APARTMENT,APARTMENT,GOOD,2,91.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Andenne,Namur
559000,9620,HOUSE,HOUSE,GOOD,3,207.0,1,0.0,0.0,622.0,3.0,0.0,0.0,Zottegem,East Flanders
265000,2830,APARTMENT,APARTMENT,GOOD,3,104.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Willebroek,Antwerp
425000,1090,HOUSE,TOWN_HOUSE,TO_RENOVATE,4,180.0,0,1.0,1.0,238.0,2.0,0.0,0.0,Jette,Brussels Capital
420000,1600,HOUSE,TOWN_HOUSE,GOOD,3,200.0,1,1.0,1.0,250.0,3.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant
509000,9470,HOUSE,HOUSE,GOOD,4,157.0,1,0.0,0.0,642.0,3.0,0.0,0.0,Denderleeuw,East Flanders
148000,4000,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
275000,1190,APARTMENT,APARTMENT,GOOD,1,66.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital
289000,8310,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
289000,4020,HOUSE,HOUSE,GOOD,4,211.0,0,1.0,0.0,111.0,2.0,0.0,0.0,Liège,Liège
229000,4600,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,1.0,475.0,3.0,0.0,0.0,Visé,Liège
175000,4608,HOUSE,HOUSE,TO_RENOVATE,3,170.0,0,1.0,1.0,331.0,3.0,0.0,0.0,Dalhem,Liège
135000,8370,APARTMENT,APARTMENT,TO_RENOVATE,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
410000,1030,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,3,257.0,0,0.0,0.0,60.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital
299000,8400,HOUSE,HOUSE,AS_NEW,2,111.0,0,1.0,0.0,100.0,2.0,0.0,0.0,Oostende,Other
260000,1410,APARTMENT,APARTMENT,AS_NEW,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Waterloo,Walloon Brabant
675000,1701,HOUSE,VILLA,GOOD,3,210.0,0,1.0,0.0,766.0,4.0,0.0,0.0,Dilbeek,Flemish Brabant
275000,8501,HOUSE,HOUSE,GOOD,4,164.0,0,0.0,1.0,266.0,3.0,0.0,0.0,Kortrijk,Other
165000,9200,HOUSE,HOUSE,GOOD,2,103.0,0,0.0,0.0,75.0,2.0,0.0,0.0,Dendermonde,East Flanders
265000,2600,APARTMENT,APARTMENT,AS_NEW,2,82.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
259000,4020,HOUSE,HOUSE,GOOD,4,138.0,0,0.0,0.0,266.0,3.0,0.0,0.0,Liège,Liège
340000,9000,APARTMENT,APARTMENT,GOOD,3,96.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
295000,9620,HOUSE,HOUSE,GOOD,2,183.0,0,1.0,0.0,471.0,2.0,0.0,0.0,Zottegem,East Flanders
197000,9000,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
415000,2221,APARTMENT,APARTMENT,GOOD,3,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Heist-op-den-Berg,Antwerp
255000,2940,APARTMENT,APARTMENT,JUST_RENOVATED,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Stabroek,Antwerp
215000,1150,APARTMENT,APARTMENT,TO_RENOVATE,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
365000,2350,APARTMENT,GROUND_FLOOR,GOOD,2,95.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Vosselaar,Antwerp
219000,8434,APARTMENT,APARTMENT,GOOD,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
660000,1083,HOUSE,MIXED_USE_BUILDING,GOOD,3,132.0,0,1.0,1.0,373.0,2.0,0.0,0.0,Ganshoren,Brussels Capital
265000,9700,HOUSE,HOUSE,TO_BE_DONE_UP,2,158.0,0,0.0,1.0,200.0,2.0,0.0,0.0,Oudenaarde,East Flanders
349000,1070,HOUSE,HOUSE,GOOD,4,200.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
149000,4500,APARTMENT,APARTMENT,GOOD,2,107.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Huy,Liège
285000,3740,HOUSE,HOUSE,TO_BE_DONE_UP,3,155.0,0,0.0,0.0,626.0,3.0,0.0,0.0,Bilzen,Limburg
375000,1140,APARTMENT,GROUND_FLOOR,AS_NEW,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital
104000,7380,HOUSE,HOUSE,TO_RESTORE,2,103.0,0,0.0,1.0,185.0,2.0,0.0,0.0,Quiévrain,Hainaut
747000,1970,HOUSE,VILLA,TO_RENOVATE,4,195.0,0,1.0,1.0,682.0,4.0,0.0,0.0,Wezembeek-Oppem,Flemish Brabant
379000,1790,HOUSE,HOUSE,GOOD,3,155.0,0,1.0,1.0,383.0,3.0,0.0,0.0,Affligem,Flemish Brabant
350000,8430,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,62.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Middelkerke,Other
299999,2040,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
445000,9030,APARTMENT,APARTMENT,GOOD,3,135.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
370000,8430,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
265000,8310,APARTMENT,APARTMENT,AS_NEW,2,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
495000,9052,APARTMENT,APARTMENT,TO_RENOVATE,4,240.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
395000,2830,HOUSE,HOUSE,GOOD,4,151.0,0,0.0,0.0,110.0,2.0,0.0,0.0,Willebroek,Antwerp
235000,9220,HOUSE,HOUSE,TO_BE_DONE_UP,2,175.0,0,0.0,0.0,394.0,2.0,0.0,0.0,Hamme,East Flanders
275000,1200,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
175000,9900,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders
465000,2060,HOUSE,MIXED_USE_BUILDING,GOOD,2,190.0,0,1.0,0.0,66.0,2.0,0.0,0.0,Antwerpen,Antwerp
569000,9060,HOUSE,HOUSE,AS_NEW,4,280.0,0,1.0,1.0,336.0,4.0,1.0,0.0,Zelzate,East Flanders
125000,4000,HOUSE,TOWN_HOUSE,TO_RENOVATE,3,100.0,0,0.0,0.0,142.0,2.0,0.0,0.0,Liège,Liège
345000,5640,HOUSE,HOUSE,GOOD,3,142.0,0,1.0,0.0,338.0,3.0,0.0,0.0,Mettet,Namur
249000,4120,HOUSE,HOUSE,GOOD,3,109.0,0,0.0,0.0,485.0,3.0,0.0,0.0,Neupré,Liège
250000,8540,HOUSE,HOUSE,AS_NEW,3,128.0,0,1.0,0.0,297.0,3.0,0.0,0.0,Deerlijk,Other
231000,2060,APARTMENT,APARTMENT,JUST_RENOVATED,2,66.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
235000,8800,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
239000,1070,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
292000,1020,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
275000,9185,APARTMENT,APARTMENT,GOOD,1,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wachtebeke,East Flanders
795000,1150,APARTMENT,APARTMENT,GOOD,3,170.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital
399000,2018,APARTMENT,APARTMENT,GOOD,4,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
285000,1000,APARTMENT,APARTMENT,GOOD,1,79.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
520000,1490,HOUSE,HOUSE,GOOD,3,215.0,0,0.0,0.0,723.0,3.0,0.0,0.0,Court-Saint-Étienne,Walloon Brabant
255000,9000,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
400000,1050,APARTMENT,APARTMENT,AS_NEW,2,80.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Ixelles,Brussels Capital
420000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
189000,5570,HOUSE,CHALET,TO_BE_DONE_UP,3,92.0,0,1.0,0.0,600.0,4.0,0.0,0.0,Beauraing,Namur
220000,6980,HOUSE,MIXED_USE_BUILDING,GOOD,4,207.0,0,1.0,1.0,279.0,2.0,0.0,0.0,La Roche-en-Ardenne,Luxembourg
375000,8370,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
215000,1120,APARTMENT,APARTMENT,GOOD,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
595000,8300,APARTMENT,APARTMENT,GOOD,2,75.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
170000,4020,APARTMENT,APARTMENT,GOOD,3,72.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
185000,5570,HOUSE,HOUSE,GOOD,3,172.0,0,1.0,0.0,81.0,4.0,0.0,0.0,Beauraing,Namur
334000,2940,APARTMENT,DUPLEX,GOOD,3,104.0,0,0.0,1.0,0.0,2.0,0.0,0.0,Stabroek,Antwerp
545000,1060,APARTMENT,DUPLEX,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital
390000,1180,APARTMENT,APARTMENT,GOOD,2,113.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
345000,2070,APARTMENT,DUPLEX,AS_NEW,3,166.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Zwijndrecht,Antwerp
155000,6040,HOUSE,HOUSE,JUST_RENOVATED,2,96.0,0,0.0,0.0,100.0,4.0,0.0,0.0,Charleroi,Hainaut
490123,1330,APARTMENT,APARTMENT,AS_NEW,2,112.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Rixensart,Walloon Brabant
259000,9600,HOUSE,HOUSE,AS_NEW,3,190.0,1,1.0,1.0,355.0,2.0,0.0,0.0,Renaix,East Flanders
349000,2950,APARTMENT,APARTMENT,AS_NEW,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kapellen,Antwerp
254000,9600,APARTMENT,APARTMENT,GOOD,1,84.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Renaix,East Flanders
175000,9400,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,1.0,0.0,148.0,2.0,0.0,0.0,Ninove,East Flanders
364000,8301,HOUSE,HOUSE,GOOD,2,99.0,0,1.0,0.0,91.0,2.0,0.0,0.0,Knokke-Heist,Other
289000,2100,APARTMENT,APARTMENT,JUST_RENOVATED,2,88.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
229000,8370,APARTMENT,APARTMENT,AS_NEW,2,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
289000,8420,HOUSE,BUNGALOW,JUST_RENOVATED,2,55.0,0,0.0,0.0,270.0,4.0,0.0,0.0,De Haan,Other
231000,9600,APARTMENT,APARTMENT,AS_NEW,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Renaix,East Flanders
359000,9450,APARTMENT,DUPLEX,AS_NEW,4,195.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Haaltert,East Flanders
185000,5570,HOUSE,HOUSE,GOOD,2,179.0,0,1.0,0.0,121.0,4.0,0.0,0.0,Beauraing,Namur
615000,9000,APARTMENT,APARTMENT,GOOD,3,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
295000,2100,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
225000,9000,APARTMENT,APARTMENT,AS_NEW,2,68.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Gent,East Flanders
265000,4000,HOUSE,HOUSE,TO_BE_DONE_UP,4,215.0,0,0.0,0.0,265.0,2.0,0.0,0.0,Liège,Liège
189000,5001,APARTMENT,APARTMENT,GOOD,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Namur,Namur
295000,1200,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
398000,9051,APARTMENT,APARTMENT,AS_NEW,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
375000,9800,APARTMENT,DUPLEX,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders
169000,4610,HOUSE,HOUSE,JUST_RENOVATED,2,75.0,0,1.0,1.0,133.0,2.0,0.0,0.0,Beyne-Heusay,Liège
695000,4000,APARTMENT,APARTMENT,AS_NEW,3,192.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
105000,8420,APARTMENT,APARTMENT,AS_NEW,1,40.0,0,0.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
435000,8020,HOUSE,HOUSE,GOOD,3,140.0,1,0.0,0.0,270.0,3.0,0.0,0.0,Oostkamp,Other
299900,4100,HOUSE,HOUSE,AS_NEW,3,186.0,0,1.0,0.0,572.0,3.0,0.0,0.0,Seraing,Liège
99900,7160,HOUSE,HOUSE,TO_RENOVATE,3,99.0,0,1.0,1.0,390.0,3.0,0.0,0.0,Chapelle-lez-Herlaimont,Hainaut
299000,8470,APARTMENT,APARTMENT,GOOD,4,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gistel,Other
395000,1050,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Ixelles,Brussels Capital
245000,1933,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,1.0,1.0,713.0,2.0,0.0,0.0,Zaventem,Flemish Brabant
339000,8310,HOUSE,HOUSE,TO_RENOVATE,4,177.0,0,1.0,0.0,373.0,3.0,0.0,0.0,Brugge,Other
210000,2100,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
445000,1980,HOUSE,HOUSE,GOOD,4,190.0,0,1.0,1.0,451.0,3.0,0.0,0.0,Zemst,Flemish Brabant
259000,4540,HOUSE,HOUSE,GOOD,3,145.0,0,0.0,0.0,470.0,4.0,0.0,0.0,Amay,Liège
480000,9500,HOUSE,HOUSE,GOOD,3,232.0,0,1.0,0.0,537.0,3.0,0.0,0.0,Geraardsbergen,East Flanders
235000,1080,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
205000,8430,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
215000,8800,HOUSE,HOUSE,GOOD,4,249.0,0,0.0,0.0,139.0,4.0,0.0,0.0,Roeselare,Other
289000,3620,APARTMENT,DUPLEX,AS_NEW,2,112.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lanaken,Limburg
535000,9831,HOUSE,COUNTRY_COTTAGE,GOOD,2,117.0,0,1.0,0.0,472.0,4.0,0.0,0.0,Sint-Martens-Latem,East Flanders
289000,9860,APARTMENT,APARTMENT,AS_NEW,2,92.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Oosterzele,East Flanders
289000,8000,APARTMENT,APARTMENT,AS_NEW,3,93.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Brugge,Other
85000,6060,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,1,72.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Charleroi,Hainaut
825000,2060,HOUSE,MIXED_USE_BUILDING,AS_NEW,4,235.0,0,0.0,0.0,71.0,2.0,0.0,0.0,Antwerpen,Antwerp
399000,2000,APARTMENT,APARTMENT,GOOD,3,130.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
245000,1620,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,76.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Drogenbos,Flemish Brabant
685000,8301,APARTMENT,APARTMENT,JUST_RENOVATED,3,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
349500,8650,HOUSE,HOUSE,GOOD,3,135.0,0,1.0,0.0,336.0,3.0,0.0,0.0,Houthulst,Other
328000,2580,HOUSE,HOUSE,TO_RENOVATE,3,212.0,0,1.0,0.0,454.0,3.0,0.0,0.0,Putte,Antwerp
295000,9750,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kruisem,East Flanders
170000,1731,APARTMENT,APARTMENT,GOOD,3,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Asse,Flemish Brabant
335000,1331,APARTMENT,APARTMENT,GOOD,3,95.0,1,0.0,0.0,0.0,4.0,0.0,1.0,Rixensart,Walloon Brabant
299000,4460,HOUSE,HOUSE,GOOD,4,167.0,0,1.0,1.0,376.0,3.0,0.0,0.0,Grâce-Hollogne,Liège
294800,6460,APARTMENT,APARTMENT,AS_NEW,2,103.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Chimay,Hainaut
139000,4000,APARTMENT,APARTMENT,GOOD,1,46.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
149000,8400,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
295000,2340,HOUSE,HOUSE,TO_RENOVATE,2,120.0,0,0.0,0.0,725.0,4.0,0.0,0.0,Beerse,Antwerp
119000,4500,APARTMENT,APARTMENT,GOOD,1,51.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Huy,Liège
519000,9000,APARTMENT,DUPLEX,GOOD,2,108.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders
439000,2050,HOUSE,HOUSE,AS_NEW,3,125.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
189000,4032,HOUSE,HOUSE,GOOD,2,90.0,0,1.0,0.0,55.0,2.0,0.0,0.0,Liège,Liège
349000,1070,HOUSE,TOWN_HOUSE,GOOD,3,190.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
650000,2000,APARTMENT,APARTMENT,AS_NEW,2,109.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Antwerpen,Antwerp
210000,4040,HOUSE,HOUSE,GOOD,3,123.0,0,1.0,1.0,155.0,2.0,0.0,0.0,Herstal,Liège
215000,1831,APARTMENT,FLAT_STUDIO,AS_NEW,1,56.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Machelen,Flemish Brabant
419000,9450,HOUSE,HOUSE,GOOD,3,152.0,0,1.0,1.0,366.0,3.0,0.0,0.0,Haaltert,East Flanders
538500,8770,APARTMENT,APARTMENT,GOOD,3,190.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ingelmunster,Other
460000,1800,HOUSE,HOUSE,GOOD,4,157.0,1,1.0,1.0,328.0,3.0,0.0,0.0,Vilvoorde,Flemish Brabant
319000,2018,HOUSE,HOUSE,TO_RENOVATE,3,183.0,0,0.0,0.0,76.0,2.0,0.0,0.0,Antwerpen,Antwerp
275000,4400,HOUSE,MIXED_USE_BUILDING,GOOD,3,252.0,0,1.0,1.0,420.0,2.0,0.0,0.0,Flémalle,Liège
268000,9170,HOUSE,HOUSE,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Sint-Gillis-Waas,East Flanders
170000,5580,APARTMENT,APARTMENT,GOOD,2,105.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Rochefort,Namur
495000,1090,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,2,176.0,0,1.0,0.0,158.0,2.0,0.0,0.0,Jette,Brussels Capital
99000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,3,138.0,0,1.0,0.0,109.0,3.0,0.0,0.0,Geraardsbergen,East Flanders
298000,6780,HOUSE,HOUSE,JUST_RENOVATED,3,143.0,0,0.0,0.0,116.0,2.0,0.0,0.0,Messancy,Luxembourg
179000,2140,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
449296,2531,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,1.0,150.0,3.0,0.0,0.0,Boechout,Antwerp
495000,8300,APARTMENT,APARTMENT,AS_NEW,2,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
150000,9060,APARTMENT,APARTMENT,GOOD,2,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders
165000,5000,HOUSE,BUNGALOW,GOOD,1,56.0,0,1.0,1.0,51.0,3.0,0.0,0.0,Namur,Namur
235000,8560,APARTMENT,APARTMENT,AS_NEW,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Wevelgem,Other
450000,3000,APARTMENT,APARTMENT,GOOD,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
429000,2170,HOUSE,TOWN_HOUSE,AS_NEW,3,175.0,0,1.0,1.0,240.0,2.0,0.0,0.0,Antwerpen,Antwerp
199000,2150,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,81.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Borsbeek,Antwerp
524500,2800,APARTMENT,LOFT,AS_NEW,2,151.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
250000,7500,APARTMENT,APARTMENT,GOOD,2,121.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Tournai,Hainaut
235000,3700,APARTMENT,APARTMENT,GOOD,1,59.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Tongeren,Limburg
259000,3070,APARTMENT,APARTMENT,GOOD,2,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortenberg,Flemish Brabant
230000,1210,APARTMENT,APARTMENT,GOOD,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
400000,9051,APARTMENT,APARTMENT,GOOD,3,111.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
280000,6780,HOUSE,HOUSE,TO_RENOVATE,2,102.0,0,1.0,0.0,575.0,3.0,0.0,0.0,Messancy,Luxembourg
375000,2170,HOUSE,HOUSE,TO_BE_DONE_UP,3,232.0,0,0.0,1.0,208.0,2.0,0.0,0.0,Antwerpen,Antwerp
449500,2170,HOUSE,HOUSE,GOOD,3,202.0,0,0.0,0.0,174.0,2.0,0.0,0.0,Antwerpen,Antwerp
195000,2100,APARTMENT,APARTMENT,JUST_RENOVATED,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
262000,9800,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders
550050,2490,APARTMENT,PENTHOUSE,GOOD,3,159.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Balen,Antwerp
299000,1200,APARTMENT,APARTMENT,AS_NEW,1,82.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
565000,1120,HOUSE,APARTMENT_BLOCK,GOOD,4,215.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
380000,1140,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital
209000,9473,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Denderleeuw,East Flanders
260000,1800,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Vilvoorde,Flemish Brabant
599000,9200,HOUSE,HOUSE,GOOD,3,248.0,1,1.0,0.0,533.0,3.0,0.0,0.0,Dendermonde,East Flanders
476721,2650,APARTMENT,APARTMENT,GOOD,3,159.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Edegem,Antwerp
325000,2000,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
